CLOSE_AUDUSD.FX,CLOSE_EURUSD.FX,CLOSE_GBPUSD.FX,CLOSE_NZDUSD.FX,CLOSE_USDCAD.FX,CLOSE_USDCHF.FX,CLOSE_USDCNH.FX,CLOSE_USDCNY.FX,CLOSE_USDDKK.FX,CLOSE_USDHKD.FX,CLOSE_USDJPY.FX,CLOSE_USDNOK.FX,CLOSE_USDSEK.FX
0.8318,1.2448,1.5715,0.7813,1.1482,0.9664,6.1798,6.1305,5.9763,7.7511,117.82,7.1605,7.531000000000001
0.8293,1.2374,1.5668,0.7682,1.1446,0.9714,6.1892,6.1387,6.0125,7.7529,119.69,7.1263,7.5316
0.8294,1.2317,1.5653,0.7653,1.148,0.9761,6.1731,6.1401,6.0423,7.7513,120.69,7.1614,7.5462
0.8316,1.2283,1.558,0.7711,1.1435,0.9788,6.1597,6.1383,6.0566,7.7511,121.46,7.1567,7.5573
0.8383,1.2379,1.5673,0.7784,1.1384,0.9713,6.152,6.1395,6.0112,7.7513,119.78,7.0559,7.4942
0.8405,1.2311,1.5686,0.7759,1.1365,0.9775,6.1474,6.1378,6.0433,7.7533,119.79,7.0367,7.5258
0.8445,1.2383,1.5637,0.7806,1.1407,0.9721,6.1565,6.1396,6.0086,7.7548,119.21,7.0298,7.5237
0.8491,1.247,1.5730000000000002,0.7867,1.1329,0.9647,6.1581,6.1394,5.9670000000000005,7.7555,118.4,6.9381,7.4382
0.8506,1.2452,1.5645,0.7841,1.1416,0.9653,6.1604,6.1533,5.9754,7.754,118.63,7.0304,7.4510000000000005
0.8545,1.2467,1.5736,0.7866,1.1331,0.9641,6.1471,6.1267,5.9675,7.7528,117.71,6.9268,7.432
0.8548,1.2506,1.5792,0.7873,1.1247,0.9612,6.1492,6.1365,5.9491,7.7541,117.73,6.8294,7.3981
0.853,1.2474,1.5708,0.7809999999999999,1.1258,0.9640000000000001,6.1464,6.1342,5.9639999999999995,7.7545,117.97,6.8043,7.4253
0.8618,1.2442,1.5706,0.7861,1.1279,0.9665,6.1591,6.1384,5.9793,7.7557,118.27,6.7799,7.438
0.867,1.2391,1.5656,0.7884,1.1233,0.9697,6.1341,6.1407,6.004,7.7585,117.79,6.8072,7.466
0.862,1.2539,1.5692,0.7869,1.1305,0.9584,6.126,6.1409,5.9357,7.7567,118.21,6.7661,7.394
0.8618,1.2554,1.5682,0.7852,1.1341,0.9570000000000001,6.1252,6.1414,5.9295,7.7552,117.97,6.7865,7.388999999999999
0.872,1.2536,1.5633,0.7923,1.1296,0.9583,6.117999999999999,6.1397,5.9386,7.755,116.86,6.7321,7.3696
0.8708,1.245,1.5641,0.7911,1.1308,0.9649,6.126,6.1463,5.9789,7.7547,116.65,6.7843,7.437
0.875,1.2525,1.5669,0.7908,1.1287,0.9591,6.1303,6.1414,5.9425,7.7545,116.29,6.7546,7.3859
0.8723,1.2477,1.5711,0.7881,1.1367,0.9635,6.1296,6.1351,5.9658,7.7549,115.77,6.7925,7.4293
0.8719,1.2438,1.5779,0.7879,1.1319,0.9665,6.1325,6.1303,5.983,7.7544,115.49,6.8029,7.4243
0.8686,1.2475,1.5919,0.7808,1.1336,0.9645,6.1286,6.1298,5.9637,7.7549,115.78,6.796,7.3892
0.8622,1.2421,1.5842,0.7749,1.1381,0.9682,6.1242,6.1368,5.9892,7.7558,114.86,6.8115,7.4329
0.8637,1.2455,1.5869,0.7754,1.1329,0.9662,6.1359,6.1414,5.9721,7.7527,114.6,6.8192,7.4054
0.8559,1.2375,1.5832,0.7691,1.1423,0.9733,6.122000000000001,6.1411,6.0098,7.7529,115.21,6.8711,7.4374
0.8594,1.2486,1.5976,0.7729,1.1386,0.9640000000000001,6.1217,6.1386,5.9594,7.7517,114.64,6.8274,7.3686
0.8738,1.2546,1.6003,0.7811,1.141,0.9598,6.1181,6.1414,5.9323,7.7523,113.6,6.8583,7.3822
0.8681,1.2482,1.5972,0.7719,1.1359,0.9659,6.13,6.1476,5.9633,7.7532,114.05,6.8011,7.4245
0.8798,1.2525,1.5995,0.7789,1.1266,0.9626,6.127999999999999,6.1433,5.9428,7.755,112.32,6.751,7.3934
0.8835,1.2613,1.6002,0.7845,1.1184,0.956,6.1176,6.1436,5.9025,7.7549,109.21,6.7033,7.3433
0.8797,1.2632,1.6012,0.7802,1.1183,0.9549,6.117000000000001,6.1438,5.893,7.7547,108.89,6.7079,7.3658
0.8856,1.2734,1.6130000000000002,0.7919,1.1166,0.9472,6.1143,6.1434,5.8463,7.7575,108.16,6.612,7.3352
0.8802,1.2698,1.6119999999999999,0.7894,1.1247,0.9496,6.1199,6.1531,5.8623,7.7573,107.82,6.5974,7.2984
0.8793,1.2671,1.609,0.7854,1.1231,0.9519,6.124,6.154,5.876,7.7573,108.16,6.5977,7.252000000000001
0.8762,1.2646,1.6030000000000002,0.7823,1.123,0.9541,6.1252,6.1528,5.8869,7.7573,108.27,6.5773,7.2588
0.8779,1.2649,1.605,0.7929,1.1236,0.9537,6.1246,6.152,5.8868,7.7573,107.14,6.61,7.2701
0.8779,1.2716,1.6113,0.7961,1.1221,0.9491,6.1276,6.1408,5.8556,7.7563,107.0,6.568,7.2357
0.8784,1.28,1.6165,0.7967,1.1285,0.9428,6.1332,6.1417,5.8173,7.7576,106.95,6.5543,7.1778
0.8744,1.2761,1.6093,0.7922,1.1277,0.9463,6.1413,6.1437,5.8367,7.7576,106.88,6.5451,7.1787
0.8756,1.2809,1.6087,0.7955,1.1258,0.9425,6.1425,6.1472,5.8128,7.7585,106.33,6.5446,7.1499
0.8829,1.2838,1.6019999999999999,0.7987,1.1255,0.94,6.135,6.1531,5.7997,7.7566,105.92,6.5391,7.1561
0.8713,1.2658,1.5904,0.7842,1.1297,0.9537,6.1411,6.1542,5.8817,7.7572,107.05,6.5782,7.2511
0.8772,1.2752,1.6085,0.7893,1.1199,0.948,6.136,6.1581,5.8385,7.7576,106.86,6.4653,7.1154
0.8686,1.2628,1.6076,0.7815,1.1199,0.9571,6.1413,6.1542,5.8943,7.7585,107.66,6.51,7.2345
0.8783,1.2691,1.6117,0.7867,1.1185,0.9544,6.138999999999999,6.1564,5.8651,7.7561,107.84,6.4736,7.2217
0.8841,1.2734,1.6169,0.7907,1.1107,0.9518,6.1392,6.1609,5.8448,7.7572,108.08,6.4434,7.1669
0.8817,1.2669,1.6096,0.7833,1.1175,0.9568,6.147,6.1634,5.8758,7.7548,108.03,6.4591,7.1885
0.8763,1.2655,1.6084,0.7841,1.1132,0.9583,6.1529,6.1708,5.882000000000001,7.7553,108.78,6.4741,7.1777
0.8675,1.2516,1.5973,0.7764,1.1244,0.9675,6.1674,6.1793,5.9479999999999995,7.7615,109.76,6.5253,7.2782
0.8803,1.2669,1.6145,0.7902,1.1157,0.9540000000000001,6.1606,6.1795,5.8759,7.7618,108.42,6.4452,7.1832
0.8738,1.2623,1.6186,0.7787,1.1163,0.956,6.1703,6.1738,5.8972,7.7646,108.89,6.4486,7.2179
0.8747,1.2631,1.6213,0.7808,1.1198,0.9551,6.1792,6.172000000000001,5.8932,7.7652,109.65,6.4261,7.2137
0.8718,1.2685,1.6241,0.7762,1.1164,0.9513,6.1787,6.1816,5.8673,7.7693,109.5,6.4501,7.2453
0.8765,1.2684,1.625,0.7866,1.1154,0.9514,6.1445,6.1874,5.8678,7.7576,109.29,6.457999999999999,7.2676
0.8787,1.2751,1.6318,0.7924,1.111,0.9466,6.1474,6.1919,5.8376,7.7541,108.75,6.3998,7.2111
0.8885,1.278,1.6340000000000001,0.8077,1.1058,0.9455,6.1395,6.1943,5.8245,7.7519,109.04,6.3913,7.1805
0.884,1.2847,1.6388,0.8051,1.1078,0.9399,6.1422,6.1986,5.7941,7.7518,108.89,6.356,7.15
0.8873,1.2849,1.6361,0.8121,1.1044,0.9399,6.1534,6.2037,5.7934,7.7513,108.84,6.3467,7.1522
0.8925,1.2829,1.6288,0.8132,1.0963,0.9408,6.1443,6.2092,5.8024,7.7512,109.04,6.3535,7.1526
0.899,1.2923,1.6396,0.8153,1.0934,0.9338,6.1458,6.2079,5.7608,7.7509,108.69,6.3239,7.0865
0.8959,1.2865,1.6276,0.8097,1.0998,0.9412,6.1579999999999995,6.2042,5.7865,7.7507,108.37,6.4509,7.1684
0.9094,1.296,1.6277,0.8201,1.097,0.9326,6.1561,6.2049,5.7457,7.7511,107.13,6.4021,7.1192
0.9028,1.294,1.6233,0.8176,1.1055,0.9352,6.1707,6.2079,5.7527,7.7512,107.19,6.393,7.1156
0.9038,1.2963,1.6268,0.8152,1.1093,0.9332,6.1406,6.2059,5.7417,7.7506,107.34,6.3627,7.1211
0.91,1.2925,1.6255,0.8185,1.1035,0.9358,6.1366,6.2037,5.7589,7.7503,107.11,6.3788,7.1287
0.9155,1.2917,1.6211,0.8227,1.0938,0.9367,6.1333,6.2021,5.7627,7.7507,106.86,6.343999999999999,7.1035
0.9203,1.2937,1.6106,0.8245,1.0984,0.9329,6.1385,6.199,5.7537,7.7506,106.2,6.3453,7.108
0.9281,1.2895,1.6104,0.8274,1.0974,0.9355,6.14,6.202000000000001,5.7731,7.7501,106.03,6.332999999999999,7.1143
0.9378,1.2951,1.6327,0.8327,1.088,0.9311,6.1412,6.2035,5.7488,7.7502,105.09,6.2812,7.0979
0.9348,1.2944,1.6331,0.8307,1.0875,0.9319,6.1468,6.205,5.7516,7.7505,105.27,6.263,7.0667
0.9347,1.315,1.6461,0.8326,1.0888,0.9177,6.145,6.2127,5.6635,7.7502,104.79,6.2179,7.0038
0.9274,1.3133,1.6469999999999998,0.8316,1.0929,0.919,6.1522,6.2103,5.6705,7.7503,105.09,6.1874,7.0167
0.9332,1.3128,1.6608,0.8377,1.0871,0.9196,6.1459,6.2013,5.6743,7.7502,104.35,6.1919,7.0045
0.9339,1.3132,1.6598,0.8362,1.0878,0.9182,6.1494,6.2031,5.6724,7.7502,104.09,6.1975,6.9918
0.9357,1.3182,1.6586,0.8383,1.0861,0.9151,6.1503,6.2181,5.6532,7.7501,103.72,6.1795,6.9717
0.9337,1.3193,1.6576,0.8374,1.0865,0.9148,6.1438,6.2249,5.6494,7.7501,103.88,6.1803,6.9495
0.9306,1.3167,1.6540000000000001,0.8332,1.0952,0.9175,6.1505,6.2346,5.6614,7.7506,104.06,6.1799,6.9577
0.9297,1.3192,1.6579,0.8343,1.0984,0.9154,6.155,6.2309,5.651,7.7501,104.05,6.175,6.9364
0.9317,1.3242,1.6572,0.8409,1.0943,0.9138,6.1568,6.2264,5.63,7.7502,103.95,6.1678,6.9133
0.9303,1.3281,1.6580000000000001,0.8406,1.0941,0.9115,6.1538,6.2255,5.6137,7.7502,103.85,6.1471,6.8902
0.9287,1.3259,1.6595,0.8374,1.097,0.9134,6.1448,6.2293,5.6228,7.7508,103.76,6.1951,6.9152
0.9302,1.3319999999999999,1.6617,0.8420000000000001,1.0942,0.9092,6.1442,6.2311,5.5973,7.7508,102.92,6.1648,6.8726
0.9325,1.3364,1.6728,0.8479,1.0887,0.9065,6.1411,6.2262,5.5791,7.7506,102.57,6.1569,6.8541
0.9322,1.3401,1.6693,0.8485,1.0897,0.9026,6.147,6.2244,5.5636,7.7503,102.36,6.1356,6.8358
0.9319,1.3365,1.6686,0.8493,1.0902,0.9065,6.1517,6.2108,5.5785,7.7508,102.45,6.1594,6.8583
0.9305,1.3364,1.6688,0.8458,1.0914,0.9075,6.1585,6.2191,5.5787,7.751,102.42,6.1594,6.8738
0.9269,1.3369,1.6812,0.8435,1.0925,0.9076,6.1595,6.2281,5.5765,7.7513,102.26,6.181,6.877999999999999
0.9262,1.3385,1.6787,0.8458,1.0921,0.9066,6.1535,6.2253,5.5701,7.7513,102.19,6.1828,6.8721
0.9275,1.341,1.6773,0.8462,1.0973,0.9054,6.155,6.2401,5.5593,7.7515,102.04,6.2362,6.8998
0.9271,1.3364,1.6833,0.8477,1.0926,0.9089,6.1665,6.2506,5.5785,7.751,102.1,6.2455,6.9061
0.9354,1.3383,1.6853,0.8479,1.0916,0.9076,6.1604,6.2545,5.5709,7.7506,102.1,6.266,6.8946
0.9305,1.3376,1.6886,0.8467,1.0961,0.909,6.1692,6.2504,5.5735,7.7501,102.6,6.2794,6.8838
0.9334,1.3422,1.6863,0.8524,1.0906,0.9067,6.1741,6.2544,5.5549,7.75,102.57,6.2681,6.8824
0.9312,1.3427,1.6821,0.8515,1.0916,0.9059,6.1739999999999995,6.2481,5.5528,7.75,102.61,6.271,6.8601
0.9295,1.339,1.6886,0.85,1.0906,0.9088,6.1804,6.2471,5.5682,7.7501,102.8,6.2855,6.8976
0.9331,1.3397,1.6913,0.8491,1.0903,0.9088,6.1729,6.2397,5.5658,7.75,102.79,6.2583,6.882999999999999
0.9383,1.3409,1.6944,0.8504,1.0852,0.9069,6.1811,6.2553,5.5609,7.7501,102.12,6.2511,6.8563
0.9406,1.344,1.6983,0.8547,1.0799,0.904,6.1812,6.2479,5.5482,7.75,101.86,6.2268,6.8346
0.9396,1.3430000000000002,1.6975,0.8554,1.0812,0.9049,6.189,6.2392,5.5524,7.75,101.84,6.2145,6.8221
0.9419,1.3464,1.6986,0.8573,1.0745,0.9026,6.1911,6.2361,5.5388,7.7501,101.82,6.2024,6.8283
0.9456,1.3464,1.7044,0.8701,1.0728,0.9022,6.1919,6.2353,5.5386,7.7505,101.48,6.1973,6.8395
0.9394,1.3466,1.7065,0.8667,1.0738,0.9024,6.2032,6.2338,5.5381,7.7514,101.46,6.1909,6.8483
0.9373,1.3524,1.7076,0.8689,1.0738,0.898,6.2051,6.2378,5.5135,7.7517,101.4,6.1972,6.8472
0.9390000000000001,1.3524,1.7088,0.8687,1.0733,0.8985,6.2069,6.2373,5.5131,7.7511,101.34,6.1891,6.8397
0.9351,1.3526,1.7101,0.8669,1.0763,0.8974,6.2066,6.2334,5.5134,7.7509,101.18,6.2064,6.8274
0.9368,1.3525,1.7137,0.8712,1.0741,0.8984,6.2076,6.2296,5.513,7.7508,101.67,6.1972,6.8278
0.937,1.3568,1.7143,0.8768,1.0759,0.8957,6.2155,6.2287,5.496,7.75,101.68,6.2096,6.8223
0.9393,1.3619,1.7084,0.8807,1.0712,0.8919,6.209,6.2288,5.4754,7.7501,101.54,6.1843,6.7937
0.9392,1.3608,1.7116,0.8809999999999999,1.0734,0.8922,6.2039,6.2369,5.4786,7.75,101.3,6.1796,6.7928
0.9395,1.3609,1.7132,0.8821,1.065,0.8923,6.2034,6.2275,5.4786,7.75,101.34,6.1734,6.7789
0.9414,1.3642,1.7158,0.8823,1.0651,0.8909999999999999,6.1962,6.2278,5.4648,7.75,101.64,6.1533,6.7904
0.9399,1.3612,1.7131,0.8788,1.0679,0.893,6.2037,6.2354,5.4775,7.7501,101.57,6.1895,6.8367
0.9373,1.3605,1.7128,0.8759,1.0684,0.8936,6.2023,6.2265,5.4796,7.7502,101.86,6.1584,6.8324
0.9365,1.3595,1.716,0.8739,1.0653,0.8941,6.2058,6.2443,5.4852,7.7501,102.06,6.1901,6.8434
0.9347,1.361,1.7155,0.8754,1.0634,0.8933,6.2112,6.2594,5.4792,7.7501,102.19,6.1892,6.8232
0.9443,1.3659999999999999,1.7166,0.8773,1.0664,0.8888,6.2163,6.2598,5.4589,7.75,101.77,6.1747,6.7049
0.9497,1.3679,1.715,0.8774,1.0632,0.8875,6.2042,6.2595,5.4507,7.7501,101.53,6.1649,6.6919
0.9433,1.3692,1.7106,0.8758,1.0671,0.8868,6.2057,6.2578,5.4451,7.7504,101.33,6.1331,6.6834
0.9427,1.3649,1.7035,0.8777,1.0666,0.8908,6.215,6.2524,5.4623,7.7513,101.42,6.1274,6.7331
0.9414,1.3612,1.7027,0.8781,1.0689,0.8936,6.2248,6.2527,5.4781,7.7519,101.73,6.1346,6.7379999999999995
0.9408,1.3629,1.6983,0.8738,1.0719,0.8928,6.2281,6.2504,5.4703,7.7518,101.87,6.1313,6.7365
0.9368,1.3606,1.6986,0.8673,1.0745,0.8938,6.2326,6.2379999999999995,5.479,7.7516,101.97,6.1128,6.7252
0.9422,1.3605,1.7027,0.8712,1.0732,0.8943,6.2233,6.237,5.4796,7.7511,101.93,6.1085,6.6939
0.9388,1.36,1.7013,0.8698,1.0758,0.8951,6.2275,6.2276,5.482,7.7518,102.07,6.1181,6.711
0.9398,1.3608,1.7039,0.8716,1.0818,0.8941,6.229,6.2243,5.4795,7.7507,101.94,6.1199,6.697
0.9408,1.3595,1.6994,0.8734,1.0836,0.8957,6.2256,6.2187,5.4845,7.7511,101.93,6.0091,6.6421
0.9337,1.3547,1.6965,0.8659,1.0861,0.8994,6.232,6.222,5.5039,7.7513,102.15,6.0032,6.6367
0.9401,1.3574,1.6984,0.8675,1.0845,0.8971,6.2194,6.221,5.4935,7.7512,101.83,5.9903,6.6254
0.9402,1.354,1.6968,0.8664,1.0855,0.9001,6.212000000000001,6.2195,5.5084,7.7516,102.04,5.9938,6.6447
0.9426,1.3552,1.6929,0.8687,1.0856,0.8985,6.2125,6.2104,5.5047,7.7516,101.7,5.9927,6.6888
0.9383,1.3532,1.6788,0.8549,1.0868,0.8999,6.2221,6.2125,5.5143,7.7517,102.07,6.0023,6.6995
0.9373,1.3547,1.6756,0.8526,1.0903,0.8992,6.2158,6.2,5.5074,7.7516,102.35,5.9776,6.6956
0.9356,1.3594,1.6803,0.8494,1.0904,0.8971,6.2276,6.1967,5.4892,7.7515,102.53,5.9703,6.6838
0.9333,1.3643,1.6802,0.8501,1.0931,0.8936,6.2447,6.2134,5.4693,7.7525,102.48,5.9455,6.6291
0.934,1.3659999999999999,1.682,0.8499,1.0925,0.8914,6.2542,6.2123,5.4624,7.7526,102.41,5.9855,6.6628
0.9277,1.3599,1.6737,0.8421,1.094,0.8973,6.2537,6.2114,5.4879,7.7528,102.75,6.0045,6.6422
0.9266,1.3628,1.6749,0.843,1.0908,0.8963,6.2509,6.2055,5.4771,7.7528,102.51,6.0023,6.6823
0.9246,1.3597,1.6746,0.8452,1.09,0.8987,6.2548,6.2068,5.4893,7.754,102.38,5.9959,6.6938
0.9309999999999999,1.3635,1.6755,0.8499,1.0846,0.8952,6.2475,6.2171,5.4742,7.7529,101.77,5.9734,6.6885
0.9307,1.3602,1.6717,0.8485,1.0837,0.8979,6.2472,6.2125,5.4871,7.7527,101.79,5.9673,6.6458
0.9236,1.3591,1.6711,0.8494,1.0875,0.8984,6.2645,6.2131,5.4917,7.7537,101.85,5.975,6.6429
0.9259,1.3635,1.681,0.8563,1.0858,0.8967,6.255,6.2087,5.4737,7.7533,101.98,5.9536,6.624
0.9237,1.3646,1.6843,0.8549,1.0859,0.8947,6.2365,6.2009,5.4696,7.7535,101.94,5.9583,6.6218
0.9231,1.3629,1.6832,0.855,1.0861,0.8958,6.2347,6.1943,5.4764,7.7531,101.97,5.9602,6.6447
0.9226,1.3656,1.6869999999999998,0.8565,1.0891,0.8942,6.2313,6.2258,5.4657,7.7538,101.74,5.9492,6.5882
0.9251,1.3687,1.69,0.8576,1.0912,0.8932,6.2331,6.2286,5.4541,7.7527,101.37,5.9448,6.5704
0.9243,1.3702,1.6838,0.8574,1.0908,0.892,6.2371,6.1943,5.4482,7.7529,101.33,5.9536,6.5904
0.9329999999999999,1.3709,1.6814,0.8629,1.0875,0.8923,6.2372,6.195,5.4452,7.7521,101.5,5.9324,6.5899
0.9359999999999999,1.3694,1.6811,0.8627,1.0861,0.8927,6.2327,6.1775,5.4512,7.7523,101.5,5.9344,6.5648
0.9356,1.371,1.679,0.8643,1.0885,0.8909999999999999,6.2306,6.1499,5.4449,7.752000000000001,101.58,5.9507,6.5727
0.9378,1.3715,1.6767,0.8668,1.0889,0.8898,6.2262,6.1373,5.4428,7.7518,101.9,5.9248,6.5596
0.9359999999999999,1.3704,1.6826,0.8628,1.0904,0.8902,6.2365,6.1456,5.4471,7.7517,102.26,5.9226,6.5498
0.9362,1.3757,1.6868,0.862,1.0896,0.8878,6.2426,6.1401,5.4258,7.7517,102.13,5.9201,6.5667
0.9362,1.3758,1.6851,0.8613,1.0898,0.8864,6.2348,6.1402,5.425,7.7517,101.86,5.9115,6.5729
0.9375,1.3840000000000001,1.6932,0.8647,1.0831,0.8802,6.2323,6.1274,5.3931,7.7518,101.66,5.8995,6.5297
0.9327,1.391,1.6952,0.8661,1.09,0.8763,6.2342,6.1187,5.3659,7.7527,101.9,5.9098,6.5002
0.9351,1.3928,1.6975,0.8741,1.0895,0.8743,6.2222,6.1286,5.3591,7.752000000000001,101.68,5.9227,6.4968
0.9274,1.3875,1.6866,0.8678,1.0955,0.8778,6.2435,6.1431,5.3789,7.7522,102.14,5.9582,6.5532
0.9277,1.3869,1.6869999999999998,0.8662,1.0972,0.878,6.2567,6.1457,5.3818,7.7526,102.2,5.9364,6.5089
0.9274,1.3869999999999998,1.6893,0.8633,1.0956,0.8793,6.2526,6.1451,5.3816,7.7527,102.33,5.9434,6.5065
0.9287,1.3867,1.6873,0.8617,1.0962,0.8804,6.2525,6.1283,5.3827,7.7528,102.24,5.9492,6.5023
0.9268,1.3812,1.6827,0.855,1.0944,0.8835,6.2586,6.1244,5.404,7.7535,102.64,6.0097,6.5635
0.9258,1.3851,1.6807,0.8538,1.1029,0.8803,6.2516,6.1234,5.3893,7.752999999999999,102.49,6.0051,6.5494
0.9281,1.3834,1.6803,0.8577,1.1039,0.8818,6.2568,6.0976,5.3962,7.7534,102.16,6.0208,6.5887
0.9264,1.3831,1.6802,0.8567,1.1021,0.8816,6.2528,6.0912,5.395,7.7532,102.32,6.0008,6.5736
0.9291,1.3817,1.6782,0.8587,1.1032,0.8834,6.2389,6.0845,5.4039,7.7527,102.54,5.9955,6.5772
0.9367,1.3805,1.6824,0.86,1.1026,0.885,6.2377,6.0764,5.4084,7.752999999999999,102.62,5.9896,6.5883
0.9328,1.3793,1.6792,0.8571,1.101,0.8851,6.2288,6.0675,5.4131,7.7538,102.62,5.9999,6.6133
0.9333,1.3813,1.6794,0.8582,1.1024,0.8835,6.2246,6.064,5.4055,7.7544,102.43,5.9876,6.5996
0.9329999999999999,1.3814,1.6794,0.857,1.1003,0.8832,6.2239,6.0662,5.405,7.7544,102.39,5.9865,6.6007
0.9371,1.3816,1.6797,0.8625,1.1011,0.8818,6.2253,6.0639,5.4044,7.7542,102.23,5.9729,6.5982
0.9362,1.3815,1.673,0.8643,1.0978,0.8801,6.2249,6.0627,5.4047,7.754,101.92,5.9539,6.5727
0.9424,1.3821,1.6729,0.8688,1.0962,0.8798,6.2228,6.0602,5.4024,7.7534,101.85,5.9649,6.5605
0.9397,1.3885,1.6733,0.8688,1.0979999999999999,0.8761,6.2109,6.0603,5.3773,7.7528,101.62,5.9339,6.5315
0.9413,1.3886,1.6785,0.8682,1.0936,0.8765,6.2107,6.0639,5.3767,7.752999999999999,101.53,5.9293,6.5347
0.9391,1.3855,1.6793,0.8715,1.0879,0.8796,6.1917,6.0622,5.3887,7.7535,102.0,5.9366,6.4825
0.9359999999999999,1.3797,1.6747,0.8677,1.0923,0.8833,6.1913,6.0602,5.4111,7.7542,101.81,5.9755,6.4961
0.927,1.3742,1.6608,0.8603,1.0975,0.8879,6.2102,6.0613,5.4331,7.7553,103.1,5.9933,6.5259
0.9292,1.3705,1.6575,0.8599,1.0981,0.8921,6.2129,6.0606,5.4474,7.757000000000001,103.29,5.9997,6.5567
0.9232,1.3719999999999999,1.6598,0.8544,1.1035,0.8909,6.2155,6.0612,5.441,7.7569,103.93,6.0032,6.5412
0.9248,1.3767,1.6626,0.8573,1.1033,0.8866,6.205,6.0603,5.4224,7.7562,103.88,5.9705,6.478
0.9247,1.3793,1.663,0.8638,1.1024,0.8835,6.2056,6.0549,5.412000000000001,7.7564,103.65,5.9834,6.4548
0.9264,1.3769,1.6662,0.8663,1.105,0.8846,6.2149,6.0509,5.4224,7.7568,103.23,5.9883,6.4727
0.9247,1.3752,1.6638,0.8661,1.1061,0.8868,6.2036,6.0472,5.4292,7.7577,102.83,6.0069,6.5028
0.9259,1.374,1.6611,0.8672,1.1031,0.8866,6.207999999999999,6.0484,5.4338,7.7582,102.18,6.0015,6.4789
0.9226,1.3781,1.6583,0.8591,1.1102,0.885,6.2033,6.0522,5.4182,7.7582,102.04,6.0525,6.4674
0.9166,1.3826,1.6529,0.8576,1.1167,0.8827,6.1861,6.0515,5.399,7.7563,102.26,6.0274,6.4014
0.9133,1.3839,1.6498,0.8543,1.1192,0.8808,6.181,6.0502,5.394,7.7576,102.24,6.0189,6.3986
0.9081,1.3794,1.6486,0.8536,1.1221,0.8829,6.1969,6.0528,5.4118,7.7581,102.25,6.0519,6.4256
0.9039,1.3779,1.6504,0.8532,1.1244,0.8838,6.2066,6.0498,5.4179,7.7642,102.39,6.0679,6.4149
0.9042,1.3833,1.6541,0.8561,1.1238,0.8807,6.1927,6.056,5.3961,7.7656,102.32,6.0360000000000005,6.4024
0.9127,1.3934,1.6593,0.8623,1.1135,0.8732,6.1778,6.0462,5.3568,7.7669,101.44,5.9553,6.3283
0.9087,1.3922,1.6637,0.8565,1.1052,0.8733,6.1604,6.0406,5.3607,7.7667,101.77,5.9515,6.3521
0.9028,1.3914,1.6647,0.8538,1.1105,0.8724,6.1553,6.044,5.3635,7.7672,101.36,5.9731,6.3889
0.9031,1.3868,1.6624,0.8543,1.1076,0.8747,6.1431,6.0521,5.3814,7.7652,101.84,5.9704,6.3798
0.8988,1.3903,1.6619,0.8524,1.1118,0.8740000000000001,6.1414,6.0554,5.3679,7.766,102.76,5.9503,6.367000000000001
0.8977,1.386,1.6617,0.847,1.1106,0.8783,6.1412,6.0511,5.3844,7.7624,103.02,5.9595,6.3748
0.902,1.3877,1.6645,0.847,1.1108,0.8777,6.1368,6.0512,5.3779,7.7613,103.27,5.9552,6.3711
0.9068,1.3875,1.6713,0.8465,1.1087,0.8779,6.11,6.0525,5.3783,7.7608,103.28,5.9872,6.3833
0.909,1.3861,1.6740000000000002,0.8475,1.0985,0.8806,6.1007,6.0517,5.3841,7.7608,103.07,5.9798,6.3931
0.8985,1.3733,1.6722,0.8416,1.1029,0.8871,6.1215,6.0508,5.4339,7.7609,102.3,5.9933,6.4201
0.895,1.3743,1.6664,0.8391,1.1092,0.8873,6.1306,6.0552,5.4301,7.7612,102.21,6.0114,6.4468
0.8938,1.3735,1.6667,0.8371,1.1076,0.8831,6.1267,6.0543,5.4335,7.7620000000000005,101.45,6.0481,6.4761
0.8924,1.3802,1.6745,0.8389,1.1064,0.8803,6.1195,6.0622,5.407,7.7602,101.8,6.0034,6.4088
0.8965,1.371,1.6688,0.8369,1.1121,0.8883,6.101,6.0693,5.4431,7.7616,102.13,6.0397,6.5173
0.8968,1.3687,1.6671,0.8314,1.1128,0.8907,6.1188,6.0733,5.4523,7.7613,102.38,6.0546,6.5157
0.9019,1.3745,1.6681,0.8336,1.1085,0.8868,6.1157,6.0715,5.4289,7.7608,102.24,6.0375,6.4971
0.9035,1.3735,1.6656,0.833,1.1059999999999999,0.889,6.0973,6.0714,5.433,7.7584,102.51,6.0359,6.506
0.8977,1.3746,1.6616,0.8282,1.1108,0.8877,6.0933,6.0708,5.4309,7.7553,102.51,6.0771,6.528
0.9007,1.3719,1.6651,0.8304,1.1099,0.8895,6.0718,6.0706,5.4399,7.7556,102.28,6.0959,6.5334
0.9,1.3733,1.6680000000000001,0.8274,1.1079999999999999,0.8886,6.0504,6.0713,5.4338,7.7551,102.31,6.0771,6.5116
0.9027,1.3759,1.6684,0.8305,1.0947,0.8879,6.0378,6.0709,5.4234,7.7544,102.36,6.0392,6.4812
0.9032,1.3707,1.6714,0.8366,1.0965,0.8915,6.0354,6.0711,5.4439,7.7551,101.92,6.0774,6.4512
0.9034,1.3693,1.6747,0.8362,1.0978,0.8925,6.0352,6.0722,5.4496,7.7555,101.8,6.0772,6.444
